,created_at,id_str,Company_to_Customer,in_reply_to_status_id_str,in_reply_to_user_id_str,in_reply_to_screen_name,Text,replyToSN,created,replyToSID,id,replyToUID,screenName
1623,Wed Jun 28 19:43:05 +0000 2017,8.8015E+17,"@rogerramsgay Hey Man, this doesn't sound right. If you pop me your address &amp; DoB on a DM I'll look into it. Cheers, Tracey",8.80146E+17,865984675,rogerramsgay,@BBCWatchdog Scottish gas installed gas smart meter and advised once fitted it was unsafe next to electric box and to call electrician!?,BBCWatchdog,28/06/2017 19:27,NA,8.80146E+17,132849881,hithergreengay
1643,Wed Jun 28 19:42:35 +0000 2017,8.80149E+17,"@Vickiti Hi Vicki, the mobile signal in new smart meters will now use the strongest signal in the area. Cheers, Nathan",8.80143E+17,60840634,Vickiti,@BritishGas what technology is being developed to give me a smart meter with no phone signal? Why can't it use my wifi if unlimited?,BritishGas,28/06/2017 19:16,NA,8.80143E+17,46630225,Vickiti
1653,Wed Jun 28 19:42:17 +0000 2017,8.80149E+17,"@mackenziesboy The monitor only beeps when it hits the default budget. All you need to do is change it, see page 22… https://t.co/JdPNEqsWzG",8.80146E+17,141505418,mackenziesboy,"@BritishGasHelp It's the monitor, meter seems okay....",BritishGasHelp,28/06/2017 19:27,8.80145E+17,8.80146E+17,431673892,mackenziesboy
1673,Wed Jun 28 19:36:39 +0000 2017,8.80148E+17,"@hardmancc from having them at the moment as we need to fit smart meters for everyone who wants them by 2020. Cheers, Steve 2/2",8.80144E+17,1465522244,hardmancc,British Gas came to fit a smart meter at our home in Aberdovey but had to go away again because there is no mobile signal. #watchdog,NA,28/06/2017 19:19,NA,8.80144E+17,NA,hardmancc
1693,Wed Jun 28 19:36:21 +0000 2017,8.80148E+17,"@hardmancc Hi Rob, I wish we could've fitted a smart meter for you. Our Smart Technical Team are working on the var… https://t.co/DTeai7ZA9k",8.80144E+17,1465522244,hardmancc,British Gas came to fit a smart meter at our home in Aberdovey but had to go away again because there is no mobile signal. #watchdog,NA,28/06/2017 19:19,NA,8.80144E+17,NA,hardmancc
1683,Wed Jun 28 19:36:33 +0000 2017,8.80148E+17,"@danielvanloo Hi Daniel, it's your choice. Give us a shout it you change your mind. Cheers, Tracey",8.80143E+17,2469063793,danielvanloo,@BBCWatchdog British gas called me to arrange a smart meter fitting. I said no.,BBCWatchdog,28/06/2017 19:18,NA,8.80143E+17,132849881,danielv365
1703,Wed Jun 28 19:35:24 +0000 2017,8.80148E+17,"@Georgiebird3 meters this year. Register here to find out when your home is eligible: https://t.co/z9j77JoHxI Cheers, Tracey 2/2",8.8014E+17,357757780,Georgiebird3,@BBCWatchdog smart meters don't work with solar panels British Gas told me. Is this right?,BBCWatchdog,28/06/2017 19:05,NA,8.8014E+17,132849881,Georgiebird3
1715,Wed Jun 28 19:34:56 +0000 2017,8.80148E+17,"@Georgiebird3 Hi Georgie, we'reworking to resolve some compatibility issues and plan for customers with solar panel… https://t.co/0Qc035ipq8",8.8014E+17,357757780,Georgiebird3,@BBCWatchdog smart meters don't work with solar panels British Gas told me. Is this right?,BBCWatchdog,28/06/2017 19:05,NA,8.8014E+17,132849881,Georgiebird3
1723,Wed Jun 28 19:34:26 +0000 2017,8.80147E+17,"@cheesiechez1 Hi Michael, it's great to read the install went so well &amp; I hope you're finding it useful to monitor… https://t.co/ziDXFEVEjw",8.80146E+17,3075421449,cheesiechez1,@BBCWatchdog Hate to rain on your parade but British Gas fitted my smart meter las October.They said it would take… https://t.co/lITz7qInYQ,BBCWatchdog,28/06/2017 19:28,8.8014E+17,8.80146E+17,132849881,cheesiechez1
1733,Wed Jun 28 19:31:21 +0000 2017,8.80147E+17,"@gothicwerewolf Hi Emma, I'm not sure how having a smart meter installed would cause you to have Damp? Thanks, Paul",8.8014E+17,53856544,gothicwerewolf,#BBCWATCHDOG me and husband had a smart meter install by British gas and now we have damp where it was dry before and they won't fix it,NA,28/06/2017 19:05,NA,8.8014E+17,NA,emma89isles
1743,Wed Jun 28 19:31:05 +0000 2017,8.80147E+17,"@timmy916 Hi Tim, what's wrong with it? Is it your meter or monitor? Thanks, Tracey",8.80138E+17,275110056,timmy916,"@BBCWatchdog my electricity smart meter not working , contacted them numerous time , it's. A national problem ,  British Gas told me",BBCWatchdog,28/06/2017 18:56,NA,8.80138E+17,132849881,timmy916
1753,Wed Jun 28 19:30:52 +0000 2017,8.80147E+17,"@ukajpajp Hi Andrew, it's good to read they're working out so well for you &amp; they're great for keeping an eye on usage. Thanks, Jim",8.80144E+17,116546976,ukajpajp,Smart meters installed by British Gas 2 yrs ago. Fab engineer. Friendly &amp; knowledgeable. Love the info on what I'm spending. @BBCWatchdog,NA,28/06/2017 19:20,NA,8.80144E+17,NA,ukajpajp
1773,Wed Jun 28 19:27:45 +0000 2017,8.80146E+17,"@matttaylor1977 HI Matt, this isn't good to read at all. Has everything been made safe for you now? Thanks, Jim",8.80141E+17,101558328,matttaylor1977,@BBCWatchdog @BBCOne We had a smart meter installed and the electrics were not left in a safe condition! Thanks British Gas,BBCWatchdog,28/06/2017 19:08,8.80139E+17,8.80141E+17,132849881,matttaylor1977
1783,Wed Jun 28 19:27:00 +0000 2017,8.80146E+17,"@john_l_uk wants them by 2020. So hopefully you won't have to wait too long before we can fit them. Thanks, Jim 2/2",8.80142E+17,29271958,john_l_uk,@BBCWatchdog Arranged for a smart meter installation by British Gas - couldn't fit as meter couldn't connect to mob… https://t.co/4msbfaJmyW,BBCWatchdog,28/06/2017 19:11,8.8014E+17,8.80142E+17,132849881,john_l_uk
1803,Wed Jun 28 19:26:51 +0000 2017,8.80145E+17,"@john_l_uk Hi John, we're working hard to fix issues such as these as we need to fit Smart meters for everyone who 1/2",8.80142E+17,29271958,john_l_uk,@BBCWatchdog Arranged for a smart meter installation by British Gas - couldn't fit as meter couldn't connect to mob… https://t.co/4msbfaJmyW,BBCWatchdog,28/06/2017 19:11,8.8014E+17,8.80142E+17,132849881,john_l_uk
1793,Wed Jun 28 19:26:56 +0000 2017,8.80146E+17,"@silverken67 Hi Ken, unfortunately your British Gas smart meter won't work as a smart meter with another supplier. Thanks, Paul",8.80143E+17,809710448,silverken67,@BBCWatchdog british gas fitted smart meter but does not work after switch to coop energy.waste of time.,BBCWatchdog,28/06/2017 19:16,NA,8.80143E+17,132849881,silverken67
215,Wed Jun 28 19:26:34 +0000 2017,8.80145E+17,"@mackenziesboy Hi there, ar eyou talking about the actual meter or the monitor which picks up the info from the smart meters? Cheers, Steve.",8.8014E+17,141505418,mackenziesboy,"@BritishGasHelp why does my smart meter beep every minute, changed battery....very annoying!",BritishGasHelp,28/06/2017 19:05,NA,8.8014E+17,431673892,mackenziesboy
315,Wed Jun 28 19:22:55 +0000 2017,8.80145E+17,"@shan_shan1989 Hey Shannon, sad to hear you've had to complain. I can take a look at this if you'd like? Thanks, Jake",8.80144E+17,223079424,shan_shan1989,Smart meters are naff...British Gas haven't a clue...£4032.00 bill they reckon #wittsend #bbcwatchdog 9 month ongoing complaint #britishgas,NA,28/06/2017 19:19,NA,8.80144E+17,NA,shan_shan1989
4,Wed Jun 28 19:22:24 +0000 2017,8.80144E+17,"@cornish_will Hey William, what's happened to your monitor? ^Jake",8.80142E+17,330609776,cornish_will,@BBCWatchdog Our British gas smart meter monitor hasn't worked for 6 months and they can't do anything about it,BBCWatchdog,28/06/2017 19:11,8.8014E+17,8.80142E+17,132849881,cornish_will
716,Wed Jun 28 18:07:49 +0000 2017,8.80126E+17,"@jysmith1991 Ok, have a look at our Kitchen Appliance care website as well for more info. Thanks, Jim https://t.co/m95yagY12C",8.80125E+17,3131330567,jysmith1991,@BritishGasHelp a family member might be able to fix it so I will check with them first and then decide on the cove… https://t.co/h4NkCrZ3yw,jysmith1991,28/06/2017 18:06,8.80119E+17,8.80125E+17,3131330567,jysmith1991
816,Wed Jun 28 17:43:06 +0000 2017,8.80119E+17,@jysmith1991 issue the best thing to do is call us on 0333 200 8899 &amp; my colleagues will be happy to discuss your options. Thanks Jim  2/2,8.80119E+17,3131330567,jysmith1991,"@BritishGasHelp that would cover my Central heating and boiler, plumbing, drains and electrics, if I got the cover… https://t.co/6yDh00UL0a",jysmith1991,28/06/2017 17:40,8.80118E+17,8.80119E+17,3131330567,jysmith1991
916,Wed Jun 28 17:43:00 +0000 2017,8.80119E+17,"@jysmith1991 Hi Jenny, your washing machine would come under our Kitchen Appliance Care range. As there's already an 1/2",8.80119E+17,3131330567,jysmith1991,"@BritishGasHelp that would cover my Central heating and boiler, plumbing, drains and electrics, if I got the cover… https://t.co/6yDh00UL0a",jysmith1991,28/06/2017 17:40,8.80118E+17,8.80119E+17,3131330567,jysmith1991
1016,Wed Jun 28 17:38:11 +0000 2017,8.80118E+17,"@smoober_1 Hi Smoo, that's not good to hear. Is there anything I can look into for you? Thanks, Paul",8.80115E+17,2567870460,smoober_1,"Well done @BritishGas You're now on the list of utility providers who lie and waste time!
Stick with the local independent traders everyone",NA,28/06/2017 17:27,NA,8.80115E+17,NA,smoober_1
1216,Wed Jun 28 17:24:03 +0000 2017,8.80115E+17,"@peterbouncyball Hey Peter, sorry to hear you're thinking of leaving. Can you DM more info about the free service &amp;… https://t.co/GU2lgEcCrW",8.80109E+17,4832202671,peterbouncyball,@BritishGas tried to book a free boiler service &amp; discovered it's a con to sell other services. Guess who is switching suppliers tomorrow?,BritishGas,28/06/2017 17:01,NA,8.80109E+17,46630225,peterbouncyball
1316,Wed Jun 28 17:19:30 +0000 2017,8.80113E+17,"@Kevinhind1 Hi Kevin, sorry to hear that. It'll be refunded automatically once your final bill has been paid. Thanks, Paul",8.80111E+17,417071511,Kevinhind1,"@BritishGasHelp #AppHelp 
Hi. I have changed my electric and gas supplier and wondered if I was owed any money at all please?",BritishGasHelp,28/06/2017 17:10,NA,8.80111E+17,431673892,Kevinhind1
1416,Wed Jun 28 17:14:39 +0000 2017,8.80112E+17,"@gpcroft Hey Giles, I'm sorry the engineer didn't get this sorted. I can escalate to the Customer Relations Team if… https://t.co/LlIGHUSUSC",8.80104E+17,37696028,gpcroft,"@BritishGasHelp Can you believe this? I mean, this is just barefaced lying now. There’s no message. No phone call.… https://t.co/EZ2NYpvO2U",BritishGasHelp,28/06/2017 16:42,8.74994E+17,8.80104E+17,431673892,gpcroft
1516,Wed Jun 28 17:10:21 +0000 2017,8.80111E+17,@imakec02 It'll be an alert (message),8.80111E+17,24908837,imakec02,@BritishGasHelp Thanks. What does it mean?,BritishGasHelp,28/06/2017 17:08,8.8011E+17,8.80111E+17,431673892,imakec02
1616,Wed Jun 28 17:10:06 +0000 2017,8.80111E+17,"@bhoy_joey Hi Joe, I'm sorry to hear that they've not turned up. Can I have your address &amp; DoB &amp; I'll chase it up. Cheers, Tracey",8.80104E+17,508015285,bhoy_joey,@BritishGasHelp #AppHelp where is my engineer should have been here 2-4pm #wastedafternoon <ed><U+00A0><U+00BD><ed><U+00B8><U+00A1>,BritishGasHelp,28/06/2017 16:42,NA,8.80104E+17,431673892,bhoy_joey
1716,Wed Jun 28 17:04:07 +0000 2017,8.8011E+17,"@imakec02 Hi AJ, if you go into settings you should be able to turn it off under alerts. Thanks, Paul",8.80103E+17,24908837,imakec02,"@BritishGasHelp hi, My smart meter got switch off due to a power cut. I now have a red triangle on the remote meter. Help!",BritishGasHelp,28/06/2017 16:38,NA,8.80103E+17,431673892,imakec02
194,Wed Jun 28 17:00:56 +0000 2017,8.80109E+17,"@bjh1357 Hi Brian, I'll have a look at that for you. Pls pop me a DM with your details. Thanks, Paul",8.80102E+17,380092422,bjh1357,@BritishGasHelp #AppHelp havemeter one i can see what i use when all things off when i go to bed my meter has. 50 pounds on it what is this,BritishGasHelp,28/06/2017 16:33,NA,8.80102E+17,431673892,bjh1357
204,Wed Jun 28 16:57:42 +0000 2017,8.80108E+17,"@MissSGoode Hi Sarah, please can you bob over your full address &amp; DoB on DM? Thanks, Jamie-Lee",8.80098E+17,20168512,MissSGoode,@BritishGasHelp #AppHelp I had an engineer come out Monday to replace smart monitor. Today it is not connecting again.,BritishGasHelp,28/06/2017 16:17,NA,8.80098E+17,431673892,MissSGoode
216,Wed Jun 28 16:57:17 +0000 2017,8.80108E+17,"@CharG0104 Hi Charlotte, I'm sorry the engineer hasn't turned up as yet. What was the appointment for? Thanks, Waz",8.80099E+17,747867938,CharG0104,@BritishGasHelp Day 2: still no British Gas engineer,BritishGasHelp,28/06/2017 16:23,8.79757E+17,8.80099E+17,431673892,CharG0104
224,Wed Jun 28 16:32:02 +0000 2017,8.80101E+17,"@Princess_fi83 Thanks Princess Fi, if it's not sorted after that we can take further action. Cheers, Jim",8.80101E+17,210034017,Princess_fi83,@BritishGasHelp Will do thanks Jim <ed><U+00A0><U+00BD><ed><U+00B1><U+008D>,BritishGasHelp,28/06/2017 16:30,8.80101E+17,8.80101E+17,431673892,Princess_fi83
234,Wed Jun 28 16:30:17 +0000 2017,8.80101E+17,"@Princess_fi83 Ok, please can you leave it another 24 hours then let me know on here if the problem continues. Thanks, Jim",8.801E+17,210034017,Princess_fi83,@BritishGasHelp 6 days ago,BritishGasHelp,28/06/2017 16:27,8.80099E+17,8.801E+17,431673892,Princess_fi83
244,Wed Jun 28 16:23:04 +0000 2017,8.80099E+17,"@jodyburry Okay, it does depend on what appts are in the area &amp; it can be down to Vulnerable Customers &amp; Emergency Appts. ^Jake",8.80094E+17,219790797,jodyburry,"@BritishGasHelp Yes,first service",BritishGasHelp,28/06/2017 16:03,8.80094E+17,8.80094E+17,431673892,jodyburry
254,Wed Jun 28 16:22:07 +0000 2017,8.80099E+17,"@Princess_fi83 Hi Princess Fi, not good at all, they can take up to 7 days to update after you've switched them off… https://t.co/2s6RF0kln4",8.80095E+17,210034017,Princess_fi83,@BritishGas @BritishGasHelp Smart meter not working YET AGAIN!. Have turned off for 24 hours &amp; plugged back in still not working !!!,BritishGas,28/06/2017 16:07,NA,8.80095E+17,46630225,Princess_fi83
274,Wed Jun 28 16:08:43 +0000 2017,8.80096E+17,"@woodie140389 Ok, can you DM me your full name, address &amp; contact No so I can look into this. Thanks, Jim https://t.co/dlgcd3TRmR",8.80095E+17,2374163626,woodie140389,@BritishGasHelp No none at all!,BritishGasHelp,28/06/2017 16:06,8.80093E+17,8.80095E+17,431673892,woodie140389
284,Wed Jun 28 16:03:09 +0000 2017,8.80094E+17,"@jodyburry Okay, that seems a while! Is this for a Service? ^Jake",8.80076E+17,219790797,jodyburry,@BritishGasHelp Yeah in August!,BritishGasHelp,28/06/2017 14:50,8.80076E+17,8.80076E+17,431673892,jodyburry
294,Wed Jun 28 15:58:21 +0000 2017,8.80093E+17,"@woodie140389 Hi Rachel, I'm sorry it wasn't sorted with the visit, have you been told there will be any follow up… https://t.co/o8GH7oFtYG",8.80088E+17,2374163626,woodie140389,"@BritishGasHelp What a surprise, didnt fix it. Apparently I have to get an electrician out. Who will be paying for… https://t.co/YFgtvx7d4B",BritishGasHelp,28/06/2017 15:38,8.7719E+17,8.80088E+17,431673892,woodie140389
304,Wed Jun 28 15:51:27 +0000 2017,8.80091E+17,"@Ariane1987 Hi Ariane, this isn't what I like to hear, please can you DM over your full address &amp; DoB so I can chec… https://t.co/L7wFnSIGHq",8.80086E+17,20756337,Ariane1987,@CatWest88 @BritishGas They're an absolute joke mate! Fuming!,CatWest88,28/06/2017 15:29,8.80084E+17,8.80086E+17,206769867,Ariane1987
316,Wed Jun 28 15:43:46 +0000 2017,8.80089E+17,"@RuthRuthlw Hi Ruth, I'm glad the leak is fixed. Have we let you know when we're going to look into the damage side of things? Thanks, Jim",8.80085E+17,2283170489,RuthRuthlw,@BritishGasHelp Well today we have the leak fixed #abouttime #howlong still no news from homecare team about damage… https://t.co/vlglPJbQTn,BritishGasHelp,28/06/2017 15:26,8.78985E+17,8.80085E+17,431673892,RuthRuthlw
324,Wed Jun 28 15:37:15 +0000 2017,8.80088E+17,"@jenthom72 Thanks, I'll reply now. Can you tell me your name in the DM too please?",8.80086E+17,240039418,jenthom72,@BritishGasHelp Have sent you the details in a DM. Hopefully you can help.,BritishGasHelp,28/06/2017 15:30,8.80077E+17,8.80086E+17,431673892,jenthom72
334,Wed Jun 28 15:33:11 +0000 2017,8.80087E+17,"@ZRodriguez91 Hi, I'm disappointed to see something like this has happened again. Would like to DM some details so… https://t.co/71iN0T1V4r",8.80074E+17,609291174,ZRodriguez91,I don't owe you money. Stop sending over a grand to a debt collection agency and ruining my already shite credit score @BritishGas idiots!<ed><U+00A0><U+00BD><ed><U+00B9><U+0084>,NA,28/06/2017 14:42,NA,8.80074E+17,NA,ZRodriguez91
344,Wed Jun 28 14:54:40 +0000 2017,8.80077E+17,"@jenthom72 Hi there, I'm sure I can help you &amp; your mum with this. Can you please DM me her full name, address &amp; DoB? ^Shelley",8.80077E+17,240039418,jenthom72,@BritishGasHelp My 70-yr-old mum is getting extortionate direct debits deducted that don't reflect her usage. Pls help! She's Worried sick!,BritishGasHelp,28/06/2017 14:52,NA,8.80077E+17,431673892,jenthom72
354,Wed Jun 28 14:50:11 +0000 2017,8.80076E+17,"@jodyburry Hey Jody, sorry to hear this has happened. Have you managed to book in the appt for another date? ^Jake",8.80072E+17,219790797,jodyburry,"@BritishGasHelp join British gas for boiler cover,had slot for checkup between 4-6pm today note through door at 2:40pm saying we missed you!",BritishGasHelp,28/06/2017 14:35,NA,8.80072E+17,431673892,jodyburry
